author,title,pages,year,booktitle,ee,crossref,url,genre
"['Phil McMinn', 'Chris J. Wright', 'Cody Kinneer', 'Colton J. McCurdy', 'Michael Camara', 'Gregory M. Kapfhammer']",SchemaAnalyst: Search-Based Test Data Generation for Relational Database Schemas.,['586-590'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.93', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.93']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#McMinnWKMCK16'],inproceedings
"['Jongwook Kim', 'Don S. Batory', 'Danny Dig']",Scripting parametric refactorings in Java to retrofit design patterns.,['211-220'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332467', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332467']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#KimBD15'],inproceedings
"['Deheng Ye', 'Zhenchang Xing', 'Chee Yong Foo', 'Jing Li 0034', 'Nachiket Kapre']",Learning to Extract API Mentions from Informal Natural Language Discussions.,['389-399'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.11', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.11']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#YeXFLK16'],inproceedings
"['Yuan Tian 0008', 'Meiyappan Nagappan', 'David Lo 0001', 'Ahmed E. Hassan']",What are the characteristics of high-rated apps? A case study on free Android Applications.,['301-310'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332476', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332476']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#TianNLH15'],inproceedings
"['Laurent Christophe', 'Reinout Stevens', 'Coen De Roover', 'Wolfgang De Meuter']",Prevalence and Maintenance of Automated Functional Tests for Web Applications.,['141-150'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.36', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.36']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#ChristopheSRM14'],inproceedings
['Gemma Catolino'],A blessing in disguise? Assessing the Relationship between Code Smells and Sustainability.,['779-780'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00088'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#Catolino20'],inproceedings
"['Yun Lin 0001', 'Zhenchang Xing', 'Xin Peng 0001', 'Yang Liu 0003', 'Jun Sun 0001', 'Wenyun Zhao', 'Jin Song Dong']",Clonepedia: Summarizing Code Clones by Common Syntactic Context for Software Maintenance.,['341-350'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.56', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.56']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#LinXPL0ZD14'],inproceedings
"['Tong Wu', 'Qingshan Li', 'Lu Wang 0014']",A Validation Method of Self-Adaptive Strategy Based on POMDP.,['373-375'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00061'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#WuLW19'],inproceedings
"['Wenhua Zhao', 'Zhenkai Ding', 'Mingyuan Xia', 'Zhengwei Qi']",Systematically Testing and Diagnosing Responsiveness for Android Apps.,['449-453'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00077'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#ZhaoDXQ19'],inproceedings
"['Sebastiano Panichella', 'Andrea Di Sorbo', 'Emitza Guzman', 'Corrado Aaron Visaggio', 'Gerardo Canfora', 'Harald C. Gall']",How can i improve my app? Classifying user reviews for software maintenance and evolution.,['281-290'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332474', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332474', 'https://www.wikidata.org/entity/Q57751972']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#PanichellaSGVCG15'],inproceedings
"['Colton J. McCurdy', 'Phil McMinn', 'Gregory M. Kapfhammer']",mrstudyr: Retrospectively Studying the Effectiveness of Mutant Reduction Techniques.,['591-595'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.92', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.92']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#McCurdyMK16'],inproceedings
"['Maikel Leemans', 'Wil M. P. van der Aalst', 'Mark G. J. van den Brand', 'Ramon R. H. Schiffelers', 'Leonard Lensink']",Software Process Analysis Methodology - A Methodology Based on Lessons Learned in Embracing Legacy Software.,['665-674'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00076', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00076']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LeemansABSL18'],inproceedings
"['Veronika Bauer', 'Tobias Volke', 'Elmar Jürgens']",A Novel Approach to Detect Unintentional Re-implementations.,['491-495'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.80', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.80']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#BauerVJ14'],inproceedings
"['Mathieu Nassif', 'Martin P. Robillard']",Revisiting Turnover-Induced Knowledge Loss in Software Projects.,['261-272'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.64', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.64']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#NassifR17'],inproceedings
"['Oleksii Kononenko', 'Olga Baysal', 'Latifa Guerrouj', 'Yaxin Cao', 'Michael W. Godfrey']",Investigating code review quality: Do people and participation matter?,['111-120'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332457', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332457']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#KononenkoBGCG15'],inproceedings
"['Abdou Maiga', 'Abdelwahab Hamou-Lhadj', 'Mathieu Nayrolles', 'Korosh Koochekian Sabor', 'Alf Larsson']",An empirical study on the handling of crash reports in a large software company: An experience report.,['342-351'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332485', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332485']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#MaigaHNSL15'],inproceedings
"['Martin P. Robillard', 'Mathieu Nassif', 'Shane McIntosh']",Threats of Aggregating Software Repository Data.,['508-518'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00009', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00009']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#RobillardNM18'],inproceedings
"['Zeinab Abou Khalil', 'Eleni Constantinou', 'Tom Mens', 'Laurence Duchien', 'Clément Quinton']",A Longitudinal Analysis of Bug Handling Across Eclipse Releases.,['1-12'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00010'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#KhalilCMDQ19'],inproceedings
"['Ali Alotaibi', 'James Clause', 'William G. J. Halfond']",Mobile App Energy Consumption: A Study of Known Energy Issues in Mobile Applications and their Classification Schemes - Summary Plan.,['854'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00109'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#AlotaibiCH20'],inproceedings
"['Chunyao Zou', 'Daqing Hou']",LDA Analyzer: A Tool for Exploring Topic Models.,['593-596'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.103', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.103']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#ZouH14'],inproceedings
"['Naoya Nitta', 'Tomohiro Matsuoka']",Delta extraction: An abstraction technique to comprehend why two objects could be related.,['61-70'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332452', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332452']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#NittaM15'],inproceedings
"['Celal Ziftci', 'Diego Cavalcanti']",De-Flake Your Tests : Automatically Locating Root Causes of Flaky Tests in Code At Google.,['736-745'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00083'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#ZiftciC20'],inproceedings
"['Anbang Guo', 'Xiaoguang Mao', 'Deheng Yang', 'Shangwen Wang']",An Empirical Study on the Effect of Dynamic Slicing on Automated Program Repair Efficiency.,['554-558'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00066', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00066']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#GuoMYW18'],inproceedings
['Kuldeep Kumar'],Detecting Collaborative Patterns in Programs.,['664'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.119', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.119']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Kumar14'],inproceedings
"['Mohammed Hassan', 'Emily Hill 0001']",Toward Automatic Summarization of Arbitrary Java Statements for Novice Programmers.,['539-543'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00063', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00063']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#HassanH18'],inproceedings
"['Tejas Patil', 'Raghavan Komondoor', ""Deepak D'Souza"", 'Indrajit Bhattacharya']",An Optimization Approach for Matching Textual Domain Models with Existing Code.,['133-143'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.48', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.48']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#PatilKDB16'],inproceedings
"['Roberto Minelli', 'Lorenzo Baracchi', 'Andrea Mocci', 'Michele Lanza']",Visual Storytelling of Development Sessions.,['416-420'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.65', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.65']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#MinelliBML14'],inproceedings
"['Rodrigo Rebouças de Almeida', 'Uirá Kulesza', 'Christoph Treude', ""D'angellys Cavalcanti Feitosa"", 'Aliandro Higino Guedes Lima']",Aligning Technical Debt Prioritization with Business Objectives: A Multiple-Case Study.,['655-664'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00075', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00075']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#AlmeidaKTFL18'],inproceedings
"['Andreea Vescan', 'Camelia Serban']",Towards a new Test Case Prioritization Approach based on Fuzzy Clustering Analysis.,['786-788'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00091'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#VescanS20'],inproceedings
"['Pannavat Terdchanakul', 'Hideaki Hata', 'Passakorn Phannachitta', 'Kenichi Matsumoto']",Bug or Not? Bug Report Classification Using N-Gram IDF.,['534-538'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.14', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.14']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#TerdchanakulHPM17'],inproceedings
"['Adalberto R. Sampaio', 'Harshavardhan Kadiyala', 'Bo Hu', 'John Steinbacher', 'Tony Erwin', 'Nelson S. Rosa', 'Ivan Beschastnikh', 'Julia Rubin']",Supporting Microservice Evolution.,['539-543'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.63', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.63']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#SampaioKHSERBR17'],inproceedings
"['Manishankar Mondal', 'Chanchal K. Roy', 'Kevin A. Schneider']",A comparative study on the bug-proneness of different types of code clones.,['91-100'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332455', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332455']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#MondalRS15'],inproceedings
"['Ameer Armaly', 'Paige Rodeghero', 'Collin McMillan']",AudioHighlight: Code Skimming for Blind Programmers.,['206-216'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00030', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00030']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#ArmalyRM18'],inproceedings
"['Steven Klusener', 'Arjan J. Mooij', 'Jeroen Ketema', 'Hans van Wezep']",Reducing Code Duplication by Identifying Fresh Domain Abstractions.,['569-578'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00020', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00020']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#KlusenerMKW18'],inproceedings
"['Bonita Sharif', 'Jonathan I. Maletic']",iTrace: Overcoming the Limitations of Short Code Examples in Eye Tracking Experiments.,['647'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.61', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.61']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#SharifM16'],inproceedings
"['Tien-Duy B. Le', 'Jooyong Yi', 'David Lo 0001', 'Ferdian Thung', 'Abhik Roychoudhury']",Dynamic Inference of Change Contracts.,['451-455'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.72', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.72']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#LeYLTR14'],inproceedings
"['Guoping Rong', 'Yangchen Xu', 'Shenghui Gu', 'He Zhang 0001', 'Dong Shao']",Can You Capture Information As You Intend To? A Case Study on Logging Practice in Industry.,['12-22'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00012'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#RongXGZS20'],inproceedings
"['Hamid Bagheri', 'Jianghao Wang', 'Jarod Aerts', 'Sam Malek']","Efficient, Evolutionary Security Analysis of Interacting Android Apps.",['357-368'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00044', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00044']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#BagheriWAM18'],inproceedings
"['Omar Elazhary', 'Margaret-Anne D. Storey', 'Neil A. Ernst', 'Andy Zaidman']","Do as I Do, Not as I Say: Do Contribution Guidelines Match the GitHub Contribution Process?",['286-290'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00043'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#ElazharySEZ19'],inproceedings
"['Andrws Vieira', 'Pedro Faustini', 'Érika F. Cota']",Using Software Metrics to Estimate the Impact of Maintenance in the Performance of Embedded Software.,['521-525'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.86', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.86']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#VieiraFC14'],inproceedings
"['Dawn J. Lawrie', 'Dave W. Binkley']",On the Value of Bug Reports for Retrieval-Based Bug Localization.,['524-528'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00048', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00048']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LawrieB18'],inproceedings
"['Justus Bogner', 'Jonas Fritzsch', 'Stefan Wagner 0001', 'Alfred Zimmermann']",Assuring the Evolvability of Microservices: Insights into Industry Practices and Challenges.,['546-556'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00089'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#BognerF0Z19'],inproceedings
"['Li Li 0029', 'Tegawendé F. Bissyandé', 'Yves Le Traon', 'Jacques Klein']",Accessing Inaccessible Android APIs: An Empirical Study.,['411-422'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.35', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.35']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#0029BTK16'],inproceedings
"['Carlene Lebeuf', 'Elena Voyloshnikova', 'Kim Herzig', 'Margaret-Anne D. Storey']","Understanding, Debugging, and Optimizing Distributed Software Builds: A Design Study.",['496-507'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00060', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00060']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LebeufVHS18'],inproceedings
"['Purit Phan-udom', 'Naruedon Wattanakul', 'Tattiya Sakulniwat', 'Chaiyong Ragkhitwetsagul', 'Thanwadee Sunetnanta', 'Morakot Choetkiertikul', 'Raula Gaikovina Kula']",Teddy: Automatic Recommendation of Pythonic Idiom Usage For Pull-Based Software Projects.,['806-809'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00098'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#Phan-udomWSRSCK20'],inproceedings
"['Vishvajeet Thakur', 'Marouane Kessentini', 'Tushar Sharma']",QScored: An Open Platform for Code Quality Ranking and Visualization.,['818-821'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00101'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#ThakurKS20'],inproceedings
"['Brian P. Eddy', 'Nicholas A. Kraft']",Using Structured Queries for Source Code Search.,['431-435'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.68', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.68']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#EddyK14'],inproceedings
"['Bernhard Dorninger', 'Josef Pichler', 'Albin Kern']",Using static analysis for knowledge extraction from industrial User Interfaces.,['497-500'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332501', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332501']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#DorningerPK15'],inproceedings
['Steven P. Reiss'],Towards Creating Test Cases Using Code Search.,['436-440'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.69', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.69']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Reiss14'],inproceedings
"['Michael L. Collard', 'Jonathan I. Maletic']","srcML 1.0: Explore, Analyze, and Manipulate Source Code.",['649'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.36', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.36']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#CollardM16'],inproceedings
"['Antoine Barbez', 'Foutse Khomh', 'Yann-Gaël Guéhéneuc']",Deep Learning Anti-Patterns from Code Metrics History.,['114-124'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00021'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#BarbezKG19'],inproceedings
['Ryan Hardt'],A software maintenance-focused process and supporting toolset for academic environments.,['360-370'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00042'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#Hardt20'],inproceedings
"['Nahla J. Abid', 'Natalia Dragan', 'Michael L. Collard', 'Jonathan I. Maletic']",The Evaluation of an Approach for Automatic Generated Documentation.,['307-317'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.76', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.76']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#AbidDCM17'],inproceedings
['Matús Sulír'],Integrating Runtime Values with Source Code to Facilitate Program Comprehension.,['743-748'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00093', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00093']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#Sulir18'],inproceedings
"['Dileep Ramachandrarao Krishna Murthy', 'Michael Pradel']",Change-Aware Dynamic Program Analysis for JavaScript.,['127-137'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00023', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00023']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#MurthyP18'],inproceedings
"['Natthawute Sae-Lim', 'Shinpei Hayashi', 'Motoshi Saeki']",How Do Developers Select and Prioritize Code Smells? A Preliminary Study.,['484-488'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.66', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.66']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#Sae-LimHS17'],inproceedings
"['Shuai Wang 0011', 'Pei Wang 0007', 'Dinghao Wu']",Composite Software Diversification.,['284-294'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.61', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.61']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#WangWW17'],inproceedings
['Nic Volanschi'],Stereo: Editing Clones Refactored as Code Generators.,['595-604'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00069', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00069']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#Volanschi18'],inproceedings
"['Jonathan Sillito', 'Esdras Kutomi']",Failures and Fixes: A Study of Software System Incident Response.,['185-195'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00027'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#SillitoK20'],inproceedings
"['Kazumasa Shimari', 'Takashi Ishio', 'Tetsuya Kanda 0001', 'Katsuro Inoue']",Near-Omniscient Debugging for Java Using Size-Limited Execution Trace.,['398-401'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00068'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#ShimariI0I19'],inproceedings
"['David W. Binkley', 'Árpád Beszédes', 'Syed S. Islam', 'Judit Jász', 'Béla Vancsics']",Uncovering dependence clusters and linchpin functions.,['141-150'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332460', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332460']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#BinkleyBIJV15'],inproceedings
